gdenergy,gdpuls,nbumps,nbumps2,nbumps3,nbumps4,nbumps5,nbumps6,nbumps7,nbumps89,energy,maxenergy,class
-24,-20,0,0,0,0,0,0,0,0,0,0,0
72,40,2,2,0,0,0,0,0,0,900,600,1
162,106,2,0,1,1,0,0,0,0,34000,30000,0
7,68,0,0,0,0,0,0,0,0,0,0,0
-46,-2,0,0,0,0,0,0,0,0,0,0,0
-40,23,1,1,0,0,0,0,0,0,300,300,0
-23,14,0,0,0,0,0,0,0,0,0,0,0
21,24,0,0,0,0,0,0,0,0,0,0,0
78,68,0,0,0,0,0,0,0,0,0,0,0
-8,21,0,0,0,0,0,0,0,0,0,0,0
-9,7,0,0,0,0,0,0,0,0,0,0,0
138,86,0,0,0,0,0,0,0,0,0,0,0
153,120,0,0,0,0,0,0,0,0,0,0,0
13,52,0,0,0,0,0,0,0,0,0,0,0
-34,-4,0,0,0,0,0,0,0,0,0,0,0
-55,-25,0,0,0,0,0,0,0,0,0,0,0
-51,-23,1,0,1,0,0,0,0,0,1000,1000,0
-3,-26,1,1,0,0,0,0,0,0,200,200,0
-25,-18,0,0,0,0,0,0,0,0,0,0,0
53,49,1,1,0,0,0,0,0,0,400,400,0
212,122,2,1,1,0,0,0,0,0,2800,2000,0
56,33,2,2,0,0,0,0,0,0,500,400,0
19,-6,0,0,0,0,0,0,0,0,0,0,0
121,88,1,0,1,0,0,0,0,0,6000,6000,0
120,55,0,0,0,0,0,0,0,0,0,0,0
18,36,0,0,0,0,0,0,0,0,0,0,0
67,53,0,0,0,0,0,0,0,0,0,0,0
105,67,0,0,0,0,0,0,0,0,0,0,0
32,47,0,0,0,0,0,0,0,0,0,0,0
-14,-7,0,0,0,0,0,0,0,0,0,0,0
-20,-13,0,0,0,0,0,0,0,0,0,0,0
25,35,0,0,0,0,0,0,0,0,0,0,0
38,29,0,0,0,0,0,0,0,0,0,0,0
98,47,2,2,0,0,0,0,0,0,600,400,0
-13,4,0,0,0,0,0,0,0,0,0,0,0
-1,10,1,1,0,0,0,0,0,0,200,200,0
-13,-18,0,0,0,0,0,0,0,0,0,0,0
223,202,0,0,0,0,0,0,0,0,0,0,0
66,104,0,0,0,0,0,0,0,0,0,0,0
8,45,0,0,0,0,0,0,0,0,0,0,0
-26,-32,1,1,0,0,0,0,0,0,500,500,0
-6,-21,1,1,0,0,0,0,0,0,300,300,0
-43,-31,0,0,0,0,0,0,0,0,0,0,0
-24,-21,0,0,0,0,0,0,0,0,0,0,0
-38,-25,1,1,0,0,0,0,0,0,300,300,0
-3,-2,0,0,0,0,0,0,0,0,0,0,1
-5,-12,2,1,0,1,0,0,0,0,40200,40000,0
46,32,1,0,1,0,0,0,0,0,7000,7000,0
-10,-11,0,0,0,0,0,0,0,0,0,0,0
-35,-7,0,0,0,0,0,0,0,0,0,0,0
-8,-6,2,1,1,0,0,0,0,0,2300,2000,0
42,6,0,0,0,0,0,0,0,0,0,0,0
-19,-15,0,0,0,0,0,0,0,0,0,0,0
-34,-28,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0
-21,-18,1,0,1,0,0,0,0,0,4000,4000,0
-14,-18,0,0,0,0,0,0,0,0,0,0,0
27,-10,0,0,0,0,0,0,0,0,0,0,0
-19,-20,0,0,0,0,0,0,0,0,0,0,0
-19,-15,0,0,0,0,0,0,0,0,0,0,0
-9,-4,0,0,0,0,0,0,0,0,0,0,0
-13,-10,0,0,0,0,0,0,0,0,0,0,0
-58,-42,1,0,1,0,0,0,0,0,2000,2000,0
-10,29,0,0,0,0,0,0,0,0,0,0,0
34,7,1,1,0,0,0,0,0,0,800,800,0
25,-2,0,0,0,0,0,0,0,0,0,0,0
-42,-25,0,0,0,0,0,0,0,0,0,0,0
-46,-40,1,1,0,0,0,0,0,0,200,200,0
-15,-27,0,0,0,0,0,0,0,0,0,0,0
-42,-39,1,1,0,0,0,0,0,0,200,200,0
-59,-49,0,0,0,0,0,0,0,0,0,0,0
6,-18,0,0,0,0,0,0,0,0,0,0,0
8,-6,0,0,0,0,0,0,0,0,0,0,0
-31,-29,0,0,0,0,0,0,0,0,0,0,0
13,18,2,2,0,0,0,0,0,0,1000,900,0
56,26,0,0,0,0,0,0,0,0,0,0,0
-7,7,0,0,0,0,0,0,0,0,0,0,0
-9,6,1,1,0,0,0,0,0,0,100,100,0
-14,-11,0,0,0,0,0,0,0,0,0,0,0
30,50,2,2,0,0,0,0,0,0,400,200,0
6,22,0,0,0,0,0,0,0,0,0,0,0
218,248,0,0,0,0,0,0,0,0,0,0,0
0,88,0,0,0,0,0,0,0,0,0,0,0
27,74,0,0,0,0,0,0,0,0,0,0,0
-14,19,0,0,0,0,0,0,0,0,0,0,0
-32,-11,0,0,0,0,0,0,0,0,0,0,0
-48,6,0,0,0,0,0,0,0,0,0,0,0
-28,2,0,0,0,0,0,0,0,0,0,0,0
-62,-26,0,0,0,0,0,0,0,0,0,0,0
-18,-29,0,0,0,0,0,0,0,0,0,0,0
-21,-16,0,0,0,0,0,0,0,0,0,0,0
-9,-2,0,0,0,0,0,0,0,0,0,0,0
-67,-26,0,0,0,0,0,0,0,0,0,0,0
-22,-14,0,0,0,0,0,0,0,0,0,0,0
-45,13,0,0,0,0,0,0,0,0,0,0,0
-56,-5,0,0,0,0,0,0,0,0,0,0,0
-63,-30,0,0,0,0,0,0,0,0,0,0,0
-75,-24,0,0,0,0,0,0,0,0,0,0,0
-67,-24,0,0,0,0,0,0,0,0,0,0,0
-29,-16,0,0,0,0,0,0,0,0,0,0,0
-58,15,0,0,0,0,0,0,0,0,0,0,0
-44,-4,0,0,0,0,0,0,0,0,0,0,0
-27,6,0,0,0,0,0,0,0,0,0,0,0
-32,11,0,0,0,0,0,0,0,0,0,0,0
-41,5,0,0,0,0,0,0,0,0,0,0,0
-23,8,0,0,0,0,0,0,0,0,0,0,0
0,20,1,1,0,0,0,0,0,0,100,100,0
-30,6,0,0,0,0,0,0,0,0,0,0,0
-43,1,0,0,0,0,0,0,0,0,0,0,0
31,26,1,0,1,0,0,0,0,0,4000,4000,0
9,28,0,0,0,0,0,0,0,0,0,0,0
-46,6,0,0,0,0,0,0,0,0,0,0,0
98,26,1,1,0,0,0,0,0,0,300,300,0
-28,12,0,0,0,0,0,0,0,0,0,0,0
-5,-16,0,0,0,0,0,0,0,0,0,0,0
-38,-10,0,0,0,0,0,0,0,0,0,0,0
-5,11,1,1,0,0,0,0,0,0,300,300,0
-32,-9,0,0,0,0,0,0,0,0,0,0,0
-4,-10,0,0,0,0,0,0,0,0,0,0,0
9,-10,0,0,0,0,0,0,0,0,0,0,0
-6,-4,0,0,0,0,0,0,0,0,0,0,0
-58,-43,0,0,0,0,0,0,0,0,0,0,0
-56,-40,1,1,0,0,0,0,0,0,300,300,0
-9,17,2,1,1,0,0,0,0,0,8300,8000,0
-10,18,1,1,0,0,0,0,0,0,800,800,0
6,76,1,0,1,0,0,0,0,0,4000,4000,0
54,46,0,0,0,0,0,0,0,0,0,0,0
21,81,0,0,0,0,0,0,0,0,0,0,0
-32,2,0,0,0,0,0,0,0,0,0,0,0
-20,-8,1,0,1,0,0,0,0,0,7000,7000,0
36,26,0,0,0,0,0,0,0,0,0,0,0
-14,-18,0,0,0,0,0,0,0,0,0,0,0
56,-7,3,1,2,0,0,0,0,0,9300,6000,0
7,29,0,0,0,0,0,0,0,0,0,0,0
-14,2,0,0,0,0,0,0,0,0,0,0,0
-65,-38,0,0,0,0,0,0,0,0,0,0,0
-60,-42,0,0,0,0,0,0,0,0,0,0,0
-53,-32,1,1,0,0,0,0,0,0,600,600,0
-45,-41,0,0,0,0,0,0,0,0,0,0,0
-22,-27,0,0,0,0,0,0,0,0,0,0,0
64,12,0,0,0,0,0,0,0,0,0,0,0
-3,-6,1,1,0,0,0,0,0,0,600,600,0
-42,-26,0,0,0,0,0,0,0,0,0,0,0
-27,-28,0,0,0,0,0,0,0,0,0,0,0
148,28,0,0,0,0,0,0,0,0,0,0,0
36,2,1,0,1,0,0,0,0,0,8000,8000,0
-53,-8,0,0,0,0,0,0,0,0,0,0,0
-50,-32,0,0,0,0,0,0,0,0,0,0,0
-6,-14,0,0,0,0,0,0,0,0,0,0,0
40,17,0,0,0,0,0,0,0,0,0,0,0
3,9,0,0,0,0,0,0,0,0,0,0,0
182,57,2,1,1,0,0,0,0,0,1200,1000,1
45,19,1,0,0,1,0,0,0,0,40000,40000,0
13,10,0,0,0,0,0,0,0,0,0,0,0
69,51,1,1,0,0,0,0,0,0,300,300,1
133,81,1,0,0,1,0,0,0,0,20000,20000,0
67,45,0,0,0,0,0,0,0,0,0,0,0
-1,25,1,1,0,0,0,0,0,0,200,200,0
-62,-14,0,0,0,0,0,0,0,0,0,0,0
-10,-25,1,0,1,0,0,0,0,0,2000,2000,0
-37,-30,0,0,0,0,0,0,0,0,0,0,0
31,3,0,0,0,0,0,0,0,0,0,0,0
97,33,3,2,1,0,0,0,0,0,2100,1000,0
16,4,1,0,1,0,0,0,0,0,2000,2000,0
69,39,0,0,0,0,0,0,0,0,0,0,0
102,70,1,1,0,0,0,0,0,0,200,200,0
143,67,2,1,1,0,0,0,0,0,4700,4000,0
18,13,0,0,0,0,0,0,0,0,0,0,0
36,28,0,0,0,0,0,0,0,0,0,0,0
88,61,0,0,0,0,0,0,0,0,0,0,0
43,49,0,0,0,0,0,0,0,0,0,0,0
93,120,0,0,0,0,0,0,0,0,0,0,0
125,75,0,0,0,0,0,0,0,0,0,0,0
0,40,0,0,0,0,0,0,0,0,0,0,0
153,80,0,0,0,0,0,0,0,0,0,0,0
115,69,2,2,0,0,0,0,0,0,600,400,0
207,128,1,0,1,0,0,0,0,0,4000,4000,0
357,159,0,0,0,0,0,0,0,0,0,0,0
244,138,1,1,0,0,0,0,0,0,100,100,0
324,146,0,0,0,0,0,0,0,0,0,0,0
455,256,2,2,0,0,0,0,0,0,700,500,0
137,185,0,0,0,0,0,0,0,0,0,0,0
517,305,1,1,0,0,0,0,0,0,200,200,0
338,215,1,0,1,0,0,0,0,0,1000,1000,0
227,186,0,0,0,0,0,0,0,0,0,0,0
226,129,2,1,1,0,0,0,0,0,2500,2000,0
223,123,1,0,1,0,0,0,0,0,7000,7000,0
222,106,1,1,0,0,0,0,0,0,400,400,0
10,39,0,0,0,0,0,0,0,0,0,0,0
223,112,1,1,0,0,0,0,0,0,700,700,0
34,70,0,0,0,0,0,0,0,0,0,0,0
-12,30,0,0,0,0,0,0,0,0,0,0,0
80,-1,2,0,2,0,0,0,0,0,4000,2000,0
52,-7,0,0,0,0,0,0,0,0,0,0,0
10,35,0,0,0,0,0,0,0,0,0,0,0
33,60,1,0,1,0,0,0,0,0,3000,3000,0
3,18,0,0,0,0,0,0,0,0,0,0,0
-5,7,0,0,0,0,0,0,0,0,0,0,0
-34,-13,0,0,0,0,0,0,0,0,0,0,0
57,21,1,1,0,0,0,0,0,0,600,600,0
28,33,1,1,0,0,0,0,0,0,200,200,0
-31,10,0,0,0,0,0,0,0,0,0,0,0
-8,39,0,0,0,0,0,0,0,0,0,0,0
-4,13,1,1,0,0,0,0,0,0,500,500,0
35,19,0,0,0,0,0,0,0,0,0,0,0
9,66,0,0,0,0,0,0,0,0,0,0,0
-48,0,0,0,0,0,0,0,0,0,0,0,0
23,39,1,0,1,0,0,0,0,0,4000,4000,0
57,75,2,1,1,0,0,0,0,0,3500,3000,1
122,73,2,0,1,1,0,0,0,0,27000,20000,1
255,71,2,1,0,1,0,0,0,0,20300,20000,0
148,49,0,0,0,0,0,0,0,0,0,0,0
90,34,0,0,0,0,0,0,0,0,0,0,0
191,53,0,0,0,0,0,0,0,0,0,0,0
50,51,1,0,1,0,0,0,0,0,4000,4000,0
27,-23,0,0,0,0,0,0,0,0,0,0,0
146,37,1,1,0,0,0,0,0,0,400,400,0
87,51,1,1,0,0,0,0,0,0,200,200,0
16,-2,1,0,1,0,0,0,0,0,2000,2000,0
93,51,1,1,0,0,0,0,0,0,500,500,0
-12,41,1,0,1,0,0,0,0,0,4000,4000,0
-1,35,1,0,1,0,0,0,0,0,1000,1000,0
-37,-21,0,0,0,0,0,0,0,0,0,0,0
-19,-17,1,1,0,0,0,0,0,0,200,200,0
-2,12,0,0,0,0,0,0,0,0,0,0,0
-50,-9,1,0,1,0,0,0,0,0,4000,4000,0
-45,-18,1,1,0,0,0,0,0,0,300,300,0
19,18,1,1,0,0,0,0,0,0,700,700,0
-12,52,1,0,1,0,0,0,0,0,4000,4000,0
121,234,1,1,0,0,0,0,0,0,200,200,1
-57,-33,1,0,0,1,0,0,0,0,20000,20000,0
9,64,1,0,1,0,0,0,0,0,3000,3000,0
-78,-41,0,0,0,0,0,0,0,0,0,0,0
-11,-17,0,0,0,0,0,0,0,0,0,0,0
10,12,0,0,0,0,0,0,0,0,0,0,0
4,12,0,0,0,0,0,0,0,0,0,0,0
90,68,0,0,0,0,0,0,0,0,0,0,0
71,34,0,0,0,0,0,0,0,0,0,0,0
138,33,1,1,0,0,0,0,0,0,900,900,0
2,35,0,0,0,0,0,0,0,0,0,0,0
-64,-18,0,0,0,0,0,0,0,0,0,0,0
0,-13,0,0,0,0,0,0,0,0,0,0,0
18,33,0,0,0,0,0,0,0,0,0,0,0
182,40,1,1,0,0,0,0,0,0,300,300,0
52,20,0,0,0,0,0,0,0,0,0,0,0
110,1,2,1,1,0,0,0,0,0,3600,3000,0
145,58,0,0,0,0,0,0,0,0,0,0,0
19,0,1,1,0,0,0,0,0,0,500,500,0
98,-4,2,1,1,0,0,0,0,0,2700,2000,0
107,31,2,1,1,0,0,0,0,0,2400,2000,1
36,10,1,0,0,1,0,0,0,0,30000,30000,0
435,239,0,0,0,0,0,0,0,0,0,0,0
287,205,0,0,0,0,0,0,0,0,0,0,0
259,165,0,0,0,0,0,0,0,0,0,0,0
-25,-42,0,0,0,0,0,0,0,0,0,0,0
19,-41,0,0,0,0,0,0,0,0,0,0,0
-7,-39,0,0,0,0,0,0,0,0,0,0,0
143,-7,1,0,1,0,0,0,0,0,2000,2000,0
54,21,0,0,0,0,0,0,0,0,0,0,0
141,19,0,0,0,0,0,0,0,0,0,0,0
82,62,3,1,2,0,0,0,0,0,4200,2000,1
147,60,1,0,0,1,0,0,0,0,40000,40000,0
37,-17,0,0,0,0,0,0,0,0,0,0,0
201,103,0,0,0,0,0,0,0,0,0,0,0
56,12,0,0,0,0,0,0,0,0,0,0,0
41,5,1,1,0,0,0,0,0,0,200,200,0
23,-5,1,1,0,0,0,0,0,0,200,200,0
-21,-11,0,0,0,0,0,0,0,0,0,0,0
-4,-26,0,0,0,0,0,0,0,0,0,0,0
27,-14,0,0,0,0,0,0,0,0,0,0,0
-4,-22,0,0,0,0,0,0,0,0,0,0,0
-21,-42,0,0,0,0,0,0,0,0,0,0,0
-24,-29,0,0,0,0,0,0,0,0,0,0,0
-45,-73,0,0,0,0,0,0,0,0,0,0,0
-50,-16,0,0,0,0,0,0,0,0,0,0,0
-63,-58,0,0,0,0,0,0,0,0,0,0,0
4,-59,1,0,1,0,0,0,0,0,3000,3000,0
22,-47,1,1,0,0,0,0,0,0,700,700,0
-40,-47,0,0,0,0,0,0,0,0,0,0,0
-79,-62,0,0,0,0,0,0,0,0,0,0,0
-55,-63,0,0,0,0,0,0,0,0,0,0,0
-9,-64,0,0,0,0,0,0,0,0,0,0,0
48,-25,0,0,0,0,0,0,0,0,0,0,0
164,-1,2,1,1,0,0,0,0,0,2200,2000,0
96,-3,0,0,0,0,0,0,0,0,0,0,1
273,49,3,0,2,1,0,0,0,0,16000,10000,0
46,4,0,0,0,0,0,0,0,0,0,0,0
31,-42,0,0,0,0,0,0,0,0,0,0,0
92,-13,0,0,0,0,0,0,0,0,0,0,0
108,15,1,1,0,0,0,0,0,0,100,100,0
120,-15,0,0,0,0,0,0,0,0,0,0,0
32,-27,0,0,0,0,0,0,0,0,0,0,1
92,6,2,0,1,0,1,0,0,0,205000,200000,0
214,190,0,0,0,0,0,0,0,0,0,0,0
47,-15,1,1,0,0,0,0,0,0,100,100,0
41,-14,0,0,0,0,0,0,0,0,0,0,0
-32,-45,0,0,0,0,0,0,0,0,0,0,0
56,-18,0,0,0,0,0,0,0,0,0,0,1
101,-3,1,0,0,1,0,0,0,0,20000,20000,0
-22,-35,0,0,0,0,0,0,0,0,0,0,0
-19,-45,0,0,0,0,0,0,0,0,0,0,0
-51,-60,0,0,0,0,0,0,0,0,0,0,0
-70,-66,0,0,0,0,0,0,0,0,0,0,0
-52,-68,1,0,1,0,0,0,0,0,3000,3000,0
-67,-66,0,0,0,0,0,0,0,0,0,0,0
110,0,1,1,0,0,0,0,0,0,400,400,0
13,-18,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0
8,-22,1,0,1,0,0,0,0,0,2000,2000,0
63,2,1,1,0,0,0,0,0,0,400,400,0
-34,-31,0,0,0,0,0,0,0,0,0,0,1
15,-17,1,0,0,1,0,0,0,0,80000,80000,0
116,34,0,0,0,0,0,0,0,0,0,0,0
102,66,2,0,2,0,0,0,0,0,5000,3000,0
33,23,0,0,0,0,0,0,0,0,0,0,0
-24,-21,0,0,0,0,0,0,0,0,0,0,0
-18,-25,0,0,0,0,0,0,0,0,0,0,0
25,9,0,0,0,0,0,0,0,0,0,0,0
12,-22,0,0,0,0,0,0,0,0,0,0,0
166,71,0,0,0,0,0,0,0,0,0,0,0
-1,-1,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0
-4,-11,1,1,0,0,0,0,0,0,700,700,0
155,46,1,0,1,0,0,0,0,0,3000,3000,0
18,17,0,0,0,0,0,0,0,0,0,0,0
118,61,0,0,0,0,0,0,0,0,0,0,0
-28,-25,0,0,0,0,0,0,0,0,0,0,0
-40,-47,1,0,1,0,0,0,0,0,3000,3000,0
-36,-35,0,0,0,0,0,0,0,0,0,0,0
17,1,2,1,1,0,0,0,0,0,3200,3000,0
18,-13,0,0,0,0,0,0,0,0,0,0,0
-69,-25,0,0,0,0,0,0,0,0,0,0,0
-22,8,0,0,0,0,0,0,0,0,0,0,0
85,59,2,1,1,0,0,0,0,0,9200,9000,0
-48,-16,0,0,0,0,0,0,0,0,0,0,0
-34,-11,1,1,0,0,0,0,0,0,400,400,0
-4,-5,4,1,3,0,0,0,0,0,11900,6000,0
66,55,1,0,1,0,0,0,0,0,2000,2000,0
-18,13,0,0,0,0,0,0,0,0,0,0,0
-20,-8,0,0,0,0,0,0,0,0,0,0,1
-24,-13,1,0,0,1,0,0,0,0,40000,40000,0
87,63,2,1,1,0,0,0,0,0,2400,2000,0
30,27,0,0,0,0,0,0,0,0,0,0,0
-29,10,0,0,0,0,0,0,0,0,0,0,0
-22,-18,1,1,0,0,0,0,0,0,400,400,0
37,40,0,0,0,0,0,0,0,0,0,0,0
-46,-19,1,1,0,0,0,0,0,0,500,500,0
92,79,3,1,2,0,0,0,0,0,4800,2000,0
126,91,0,0,0,0,0,0,0,0,0,0,0
82,54,0,0,0,0,0,0,0,0,0,0,0
-71,-41,0,0,0,0,0,0,0,0,0,0,0
-50,-50,2,1,1,0,0,0,0,0,3500,3000,0
-67,-60,0,0,0,0,0,0,0,0,0,0,0
48,22,0,0,0,0,0,0,0,0,0,0,0
7,2,2,1,1,0,0,0,0,0,3300,3000,0
-76,-46,0,0,0,0,0,0,0,0,0,0,0
-28,-19,1,1,0,0,0,0,0,0,600,600,0
-52,-28,0,0,0,0,0,0,0,0,0,0,0
-27,-35,0,0,0,0,0,0,0,0,0,0,0
36,16,2,1,1,0,0,0,0,0,5500,5000,0
-22,-3,1,1,0,0,0,0,0,0,900,900,0
-45,-27,0,0,0,0,0,0,0,0,0,0,0
66,24,2,1,1,0,0,0,0,0,1400,1000,0
-21,-4,2,0,2,0,0,0,0,0,4000,2000,0
-32,2,0,0,0,0,0,0,0,0,0,0,0
-42,-14,0,0,0,0,0,0,0,0,0,0,0
-18,-15,0,0,0,0,0,0,0,0,0,0,0
-15,-8,1,0,1,0,0,0,0,0,5000,5000,0
-11,13,1,1,0,0,0,0,0,0,200,200,0
-25,-16,2,2,0,0,0,0,0,0,1300,900,0
-66,-29,0,0,0,0,0,0,0,0,0,0,0
29,-9,1,0,1,0,0,0,0,0,8000,8000,0
45,90,0,0,0,0,0,0,0,0,0,0,0
-72,-28,0,0,0,0,0,0,0,0,0,0,0
-79,-47,0,0,0,0,0,0,0,0,0,0,0
-40,-56,1,0,1,0,0,0,0,0,1000,1000,0
-78,-53,0,0,0,0,0,0,0,0,0,0,0
11,-32,1,1,0,0,0,0,0,0,900,900,0
68,24,1,1,0,0,0,0,0,0,900,900,0
-39,10,0,0,0,0,0,0,0,0,0,0,0
-38,-3,2,0,2,0,0,0,0,0,10000,8000,0
111,84,2,2,0,0,0,0,0,0,1600,900,0
8,52,1,1,0,0,0,0,0,0,500,500,0
-34,-12,0,0,0,0,0,0,0,0,0,0,0
29,83,1,0,1,0,0,0,0,0,7000,7000,0
15,33,1,0,1,0,0,0,0,0,2000,2000,0
49,59,2,2,0,0,0,0,0,0,1100,700,0
-25,2,0,0,0,0,0,0,0,0,0,0,0
-5,20,1,0,1,0,0,0,0,0,5000,5000,0
7,56,1,1,0,0,0,0,0,0,300,300,0
5,25,0,0,0,0,0,0,0,0,0,0,0
-19,-42,0,0,0,0,0,0,0,0,0,0,0
9,2,1,1,0,0,0,0,0,0,200,200,0
10,12,0,0,0,0,0,0,0,0,0,0,0
-14,2,0,0,0,0,0,0,0,0,0,0,0
-14,-2,0,0,0,0,0,0,0,0,0,0,0
25,57,1,0,1,0,0,0,0,0,1000,1000,0
-30,4,0,0,0,0,0,0,0,0,0,0,0
8,30,0,0,0,0,0,0,0,0,0,0,0
72,16,1,0,1,0,0,0,0,0,3000,3000,0
6,102,1,0,1,0,0,0,0,0,9000,9000,0
15,5,0,0,0,0,0,0,0,0,0,0,1
147,214,2,0,1,0,1,0,0,0,206000,200000,0
60,61,0,0,0,0,0,0,0,0,0,0,0
-20,18,0,0,0,0,0,0,0,0,0,0,0
-2,-1,0,0,0,0,0,0,0,0,0,0,0
-25,-11,1,0,1,0,0,0,0,0,1000,1000,0
-30,-28,1,1,0,0,0,0,0,0,300,300,0
-16,-3,1,0,1,0,0,0,0,0,2000,2000,0
-46,-40,0,0,0,0,0,0,0,0,0,0,0
-11,-7,1,1,0,0,0,0,0,0,200,200,0
46,17,0,0,0,0,0,0,0,0,0,0,0
-24,-15,1,0,1,0,0,0,0,0,2000,2000,0
-20,-2,0,0,0,0,0,0,0,0,0,0,0
0,-16,0,0,0,0,0,0,0,0,0,0,0
-11,-38,1,1,0,0,0,0,0,0,200,200,0
-7,-21,1,1,0,0,0,0,0,0,300,300,0
41,22,1,0,1,0,0,0,0,0,8000,8000,0
-8,14,0,0,0,0,0,0,0,0,0,0,0
0,4,0,0,0,0,0,0,0,0,0,0,0
-65,-36,0,0,0,0,0,0,0,0,0,0,0
0,-26,0,0,0,0,0,0,0,0,0,0,0
-80,-40,0,0,0,0,0,0,0,0,0,0,0
-49,-53,0,0,0,0,0,0,0,0,0,0,0
-53,-59,0,0,0,0,0,0,0,0,0,0,0
-71,-46,0,0,0,0,0,0,0,0,0,0,0
-63,-54,0,0,0,0,0,0,0,0,0,0,0
-62,-57,0,0,0,0,0,0,0,0,0,0,0
-69,-60,0,0,0,0,0,0,0,0,0,0,0
88,36,0,0,0,0,0,0,0,0,0,0,0
9,2,0,0,0,0,0,0,0,0,0,0,0
-7,-35,1,1,0,0,0,0,0,0,300,300,0
105,310,0,0,0,0,0,0,0,0,0,0,0
-64,-59,0,0,0,0,0,0,0,0,0,0,0
-73,-70,0,0,0,0,0,0,0,0,0,0,0
-77,67,0,0,0,0,0,0,0,0,0,0,0
-75,-71,0,0,0,0,0,0,0,0,0,0,0
-75,-70,0,0,0,0,0,0,0,0,0,0,0
-64,-71,0,0,0,0,0,0,0,0,0,0,0
-84,-80,0,0,0,0,0,0,0,0,0,0,0
-88,-78,0,0,0,0,0,0,0,0,0,0,0
-75,-69,0,0,0,0,0,0,0,0,0,0,0
-71,-77,0,0,0,0,0,0,0,0,0,0,0
-85,-75,0,0,0,0,0,0,0,0,0,0,0
-15,-71,1,0,1,0,0,0,0,0,6000,6000,0
-68,-77,0,0,0,0,0,0,0,0,0,0,0
-88,-76,0,0,0,0,0,0,0,0,0,0,0
-85,-72,0,0,0,0,0,0,0,0,0,0,1
-63,-79,1,0,0,1,0,0,0,0,20000,20000,0
-64,-49,0,0,0,0,0,0,0,0,0,0,0
-71,-67,1,1,0,0,0,0,0,0,700,700,0
-24,-22,1,1,0,0,0,0,0,0,200,200,0
-1,12,0,0,0,0,0,0,0,0,0,0,0
-7,-19,0,0,0,0,0,0,0,0,0,0,0
-12,-9,0,0,0,0,0,0,0,0,0,0,0
12,-14,1,0,1,0,0,0,0,0,4000,4000,0
-57,-39,0,0,0,0,0,0,0,0,0,0,0
-54,-42,0,0,0,0,0,0,0,0,0,0,0
-60,-56,0,0,0,0,0,0,0,0,0,0,0
-51,-57,0,0,0,0,0,0,0,0,0,0,0
-75,-63,0,0,0,0,0,0,0,0,0,0,0
8,-10,2,2,0,0,0,0,0,0,1300,900,0
-32,-39,0,0,0,0,0,0,0,0,0,0,0
45,42,1,1,0,0,0,0,0,0,800,800,0
-60,-58,0,0,0,0,0,0,0,0,0,0,0
50,61,0,0,0,0,0,0,0,0,0,0,0
-53,-54,0,0,0,0,0,0,0,0,0,0,0
-14,-43,0,0,0,0,0,0,0,0,0,0,0
31,16,0,0,0,0,0,0,0,0,0,0,0
-38,-48,1,1,0,0,0,0,0,0,700,700,0
-50,-40,0,0,0,0,0,0,0,0,0,0,0
-16,-42,1,0,1,0,0,0,0,0,5000,5000,0
-60,-31,0,0,0,0,0,0,0,0,0,0,0
-56,-62,0,0,0,0,0,0,0,0,0,0,0
-49,-60,1,1,0,0,0,0,0,0,100,100,0
-10,1,0,0,0,0,0,0,0,0,0,0,0
-69,-60,0,0,0,0,0,0,0,0,0,0,0
-16,-34,0,0,0,0,0,0,0,0,0,0,0
-28,-36,2,1,1,0,0,0,0,0,5200,5000,0
-51,-40,0,0,0,0,0,0,0,0,0,0,0
-4,-6,0,0,0,0,0,0,0,0,0,0,0
-47,-43,1,1,0,0,0,0,0,0,400,400,0
17,0,0,0,0,0,0,0,0,0,0,0,0
-7,-6,0,0,0,0,0,0,0,0,0,0,0
-47,-25,0,0,0,0,0,0,0,0,0,0,0
-51,-57,1,1,0,0,0,0,0,0,300,300,0
23,10,0,0,0,0,0,0,0,0,0,0,0
11,40,1,0,1,0,0,0,0,0,3000,3000,0
-58,-31,0,0,0,0,0,0,0,0,0,0,0
103,105,0,0,0,0,0,0,0,0,0,0,0
-63,-63,0,0,0,0,0,0,0,0,0,0,0
223,218,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,0,0,0,0,0,0,0,0,0
-48,0,0,0,0,0,0,0,0,0,0,0,0
-24,-44,0,0,0,0,0,0,0,0,0,0,0
-41,-39,1,0,1,0,0,0,0,0,1000,1000,0
-55,-49,0,0,0,0,0,0,0,0,0,0,0
-49,-32,1,1,0,0,0,0,0,0,500,500,0
-1,29,0,0,0,0,0,0,0,0,0,0,0
-11,-12,0,0,0,0,0,0,0,0,0,0,0
-44,-23,0,0,0,0,0,0,0,0,0,0,0
-11,-32,1,0,1,0,0,0,0,0,2000,2000,0
-51,-37,0,0,0,0,0,0,0,0,0,0,0
-13,-1,1,1,0,0,0,0,0,0,400,400,0
220,79,1,1,0,0,0,0,0,0,200,200,0
34,-33,2,2,0,0,0,0,0,0,1100,700,0
0,48,1,1,0,0,0,0,0,0,700,700,0
34,46,1,0,1,0,0,0,0,0,6000,6000,0
